"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","74.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,810","97.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (Z)","89.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PAPAVER (POPPY), WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","89.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","89.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PENSTEMON, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","25","38.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","267,373","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED","34,814","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14","43.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, GE 2 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8","62.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, GE 2 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","15,957","66.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED","1,400","71.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","75.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","22","41.6"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","13","47.3"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","12,439","78.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED","835","77.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7","70.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6","82.2"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, GE 2 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","94.9"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5","68.4"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","28,615","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","78.7"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (Z)","92.5"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","67.1"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2024","YEAR","","STATE","IOWA","19","","","","","","","00000000","","BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, PEROVSKIA (RUSSIAN SAGE), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS","TOTAL","NOT SPECIFIED"," (D)","(D)"
