station,station_name,day,doy,gdd_40_86,high,highc,low,lowc,precip,snow,snowd
IA9067,WILLIAMSBURG,2024-06-01,153,26.5,82,27.8,51,10.6,0.6,0,0
IA0512,BATTLE CREEK 3NE,2024-06-01,153,27,74,23.3,60,15.6,0.16,0,0
IA0200,AMES-8-WSW,2024-06-01,153,30.5,80,26.7,61,16.1,0.16,0,0
IAC009,Iowa - Southeast Climate Division,2024-06-01,153,30.5,80,26.7,61,16.1,0.21,0,0
IA4381,KEOKUK LOCK DAM 19,2024-06-01,153,30,78,25.6,62,16.7,0.32,0,0
IA5837,MUSCATINE,2024-06-01,153,30.5,82,27.8,59,15,0.11,0,0
IA0000,Iowa Average,2024-06-01,153,28.5,77,25,60,15.6,0.29,0,0
IA0807,Boone,2024-06-01,153,29.5,79,26.1,60,15.6,0.13,0,0
IA2689,Emmetsburg,2024-06-01,153,37.5,80,26.7,75,23.9,0.52,0,0
IA6305,OSAGE,2024-06-01,153,25.5,76,24.4,55,12.8,0.36,0,0
IA5952,NEW-HAMPTON,2024-06-01,153,28,78,25.6,58,14.4,0,0,0
IA6327,OSKALOOSA,2024-06-01,153,31.5,81,27.2,62,16.7,0.0001,,
IA2725,ESTHERVILLE MUNICIPAL AP,2024-06-01,153,27,75,23.9,59,15,0.02,0,0
IA6566,PERRY,2024-06-01,153,31.5,81,27.2,62,16.7,0.1,0,0
IA5493,Milford,2024-06-01,153,26,75,23.9,57,13.9,0.36,0,0
IAC006,Iowa - East Central Climate Division,2024-06-01,153,29,80,26.7,58,14.4,0.16,0,0
IA7702,SIOUX CITY ANG,2024-06-01,153,25.5,75,23.9,56,13.3,0.36,0,0
IA8706,WATERLOO,2024-06-01,153,29.5,78,25.6,61,16.1,0,0,0
IA7147,ROCK-RAPIDS,2024-06-01,153,23.5,70,21.1,57,13.9,0.97,0,0
IATIDA,Ida Grove Area,2024-06-01,153,26,74,23.3,58,14.4,0.14,,
IA1635,CLINTON-1,2024-06-01,153,30,79,26.1,61,16.1,0.1,0,0
IA5844,MUSCATINE 2N,2024-06-01,153,29,80,26.7,58,14.4,0.06,0,0
IA8026,SWEA CITY 4 W,2024-06-01,153,25,71,21.7,59,15,2.28,0,0
IA1962,Creston,2024-06-01,153,29,77,25,61,16.1,0,,
IA7678,SIGOURNEY,2024-06-01,153,24,71,21.7,57,13.9,0.08,0,0
IATDSM,Des Moines Area,2024-06-01,153,32.5,82,27.8,63,17.2,0,0,0
IA1533,CLARINDA,2024-06-01,153,29.5,78,25.6,61,16.1,0.01,0,0
IA7386,SANBORN,2024-06-01,153,24.5,71,21.7,58,14.4,1.68,0,0
IA9132,WINTERSET,2024-06-01,153,29.5,79,26.1,60,15.6,0.07,0,0
IA6800,PRIMGHAR,2024-06-01,153,25.5,73,22.8,58,14.4,1.65,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2024-06-01,153,30.5,78,25.6,63,17.2,0,0,0
IA5230,Mason City,2024-06-01,153,27.5,78,25.6,57,13.9,0.4,0,0
IA1394,CHARITON,2024-06-01,153,25.5,77,25,54,12.2,0.0001,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2024-06-01,153,31.5,81,27.2,62,16.7,0.06,0,0
IA6316,OSCEOLA-3-WSW,2024-06-01,153,30,80,26.7,60,15.6,0,0,0
IATOEL,Oelwein Area,2024-06-01,153,22,70,21.1,54,12.2,0,0,0
IA0536,BEACONSFIELD,2024-06-01,153,29.5,78,25.6,61,16.1,0,,
IATAME,Ames Area,2024-06-01,153,32,82,27.8,62,16.7,0.09,,
IAD002,Iowa Drought Region 2 - Northcentral,2024-06-01,153,29,77,25,61,16.1,0.49,0,0
IA7700,SIOUX CENTER 2 SE,2024-06-01,153,25.5,74,23.3,57,13.9,1.3,0,0
IAD004,Iowa Drought Region 4 - Southwest,2024-06-01,153,27.5,74,23.3,61,16.1,0.12,0,0
IAD005,Iowa Drought Region 5 - Southeast,2024-06-01,153,30.5,80,26.7,61,16.1,0.11,0,0
IA1731,COLUMBUS JUNCT 2 SSW,2024-06-01,153,30.5,80,26.7,61,16.1,0.4,0,0
IA4228,JEFFERSON,2024-06-01,153,29.5,78,25.6,61,16.1,0.31,0,0
IA4874,LITTLE SIOUX 2NW,2024-06-01,153,27,74,23.3,60,15.6,0.02,0,0
IA8296,TOLEDO,2024-06-01,153,29,79,26.1,59,15,0,0,0
IA1314,Cedar Rapids Airport,2024-06-01,153,24.5,71,21.7,58,14.4,0.69,,
IA2864,FAYETTE,2024-06-01,153,28,79,26.1,57,13.9,0.0001,0,0
IAD003,Iowa Drought Region 3 - Northeast,2024-06-01,153,28.5,79,26.1,58,14.4,0.12,0,0
IA1319,CEDAR-RAPIDS-1,2024-06-01,153,29.5,78,25.6,61,16.1,0.69,0,0
IATALO,Waterloo Area,2024-06-01,153,29.5,78,25.6,61,16.1,0,0,0
IA2977,FOREST-CITY,2024-06-01,153,22.5,73,22.8,52,11.1,0.58,0,0
IA2364,DUBUQUE-LOCK-AND-DAM,2024-06-01,153,28,80,26.7,56,13.3,0,0,0
IA0364,ATLANTIC-1-NE,2024-06-01,153,29,76,24.4,62,16.7,0.03,0,0
IA3487,GRUNDY-CENTER,2024-06-01,153,30.5,79,26.1,62,16.7,0,0,0
IA1257,CASCADE,2024-06-01,153,26,79,26.1,53,11.7,0.28,0,0
IA1354,CENTERVILLE,2024-06-01,153,25,80,26.7,50,10,0.01,0,0
IA2999,FORT-DODGE,2024-06-01,153,28,77,25,59,15,0.53,0,0
IA7726,SIOUX-RAPIDS,2024-06-01,153,26.5,74,23.3,59,15,0.53,0,0
IATSUX,Sioux City Area,2024-06-01,153,26.5,78,25.6,55,12.8,0.0001,0,0
IATSPW,Spencer Area,2024-06-01,153,28.5,77,25,60,15.6,0.0001,0,0
IA4585,Lamoni,2024-06-01,153,31,79,26.1,63,17.2,0,0,0
IA7312,SAC-CITY,2024-06-01,153,27,73,22.8,61,16.1,0.32,0,0
IA6392,OTTUMWA #1,2024-06-01,153,0,,,,,0.15,0,0
IA1833,CORNING,2024-06-01,153,28,74,23.3,62,16.7,0,0,0
IA2171,DENISON,2024-06-01,153,28,75,23.9,61,16.1,0,0,0
IA3007,Fort Madison,2024-06-01,153,24.5,71,21.7,58,14.4,0.28,0,0
IA2299,Donnellson,2024-06-01,153,30,79,26.1,61,16.1,0.26,0,0
IA3910,HOLSTEIN 5 NNW,2024-06-01,153,25.5,72,22.2,59,15,0.51,0,0
IA7979,STORM-LAKE-2-E,2024-06-01,153,30,79,26.1,61,16.1,0.75,0,0
IA1233,CARROLL-2-SSW,2024-06-01,153,29,76,24.4,62,16.7,0.11,0,0
IA5769,MOUNT-AYR,2024-06-01,153,28,76,24.4,60,15.6,0,0,0
IA2367,Dubuque Airport,2024-06-01,153,20,64,17.8,56,13.3,1.26,0,0
IA4735,Le Mars,2024-06-01,153,25.5,75,23.9,56,13.3,1.15,0,0
IA6103,NORTHWOOD,2024-06-01,153,25.5,73,22.8,58,14.4,0.0001,0,0
IA2110,DECORAH-2-N,2024-06-01,153,31,82,27.8,60,15.6,0.02,0,0
IAC004,Iowa - West Central Climate Division,2024-06-01,153,27.5,75,23.9,60,15.6,0.28,0,0
IA8568,VINTON,2024-06-01,153,30.5,80,26.7,61,16.1,0.31,0,0
IA8806,WEBSTER-CITY,2024-06-01,153,29,78,25.6,60,15.6,0.05,0,0
IAC005,Iowa - Central Climate Division,2024-06-01,153,31,80,26.7,62,16.7,0.09,0,0
IA0385,AUDUBON,2024-06-01,153,26.5,73,22.8,60,15.6,0.08,0,0
IAC001,Iowa - Northwest Climate Division,2024-06-01,153,25.5,73,22.8,58,14.4,0.99,0,0
IA7844,Spencer,2024-06-01,153,27,76,24.4,58,14.4,0.09,0,0
IAC002,Iowa - North Central Climate Division,2024-06-01,153,28,77,25,59,15,0.55,0,0
IA6151,OAKLAND-2-E,2024-06-01,153,25.5,72,22.2,59,15,0.14,0,0
IA5235,MASON CITY MUNICIPAL AP,2024-06-01,153,27.5,77,25,58,14.4,0.08,0,0
IA3509,GUTHRIE-CENTER,2024-06-01,153,30,79,26.1,61,16.1,0.52,0,0
IA1442,CHEROKEE,2024-06-01,153,25.5,74,23.3,57,13.9,0.2,0,0
IA0149,Allerton,2024-06-01,153,28.5,77,25,60,15.6,0,0,0
IA1060,BURLINGTON,2024-06-01,153,29,79,26.1,59,15,0.4,0,0
IATMCW,Mason City Area,2024-06-01,153,27.5,77,25,58,14.4,0.08,0,0
IA4106,IOWA CITY MUNICIPAL AP,2024-06-01,153,24.5,71,21.7,58,14.4,0.5,,
IA5796,MOUNT-PLEASANT,2024-06-01,153,30,79,26.1,61,16.1,0.26,,
IA4587,LAMONI,2024-06-01,153,31.5,82,27.8,61,16.1,0,0,0
IA6719,POCAHONTAS,2024-06-01,153,29,77,25,61,16.1,0.53,0,0
IA4389,KEOSAUQUA,2024-06-01,153,30,79,26.1,61,16.1,0.23,0,0
IA6766,Postville,2024-06-01,153,28,79,26.1,57,13.9,0.0001,0,0
IAC008,Iowa - South Central Climate Division,2024-06-01,153,30,79,26.1,61,16.1,0.02,0,0
IA5123,MAPLETON NO. 2,2024-06-01,153,26,73,22.8,59,15,0.0001,0,0
IA7161,ROCKWELL-CITY,2024-06-01,153,0,,,,,,,
IA4705,Le Claire L&D 14,2024-06-01,153,27.5,78,25.6,57,13.9,0.14,,
IA2789,FAIRFIELD,2024-06-01,153,30,79,26.1,61,16.1,0.17,0,0
IA0203,AMES 5 SE,2024-06-01,153,30,79,26.1,61,16.1,0.05,0,0
IA0133,ALGONA,2024-06-01,153,27.5,76,24.4,59,15,1.15,0,0
IA8688,WASHINGTON,2024-06-01,153,30,80,26.7,60,15.6,0.15,0,0
IA6389,Ottumwa,2024-06-01,153,28,75,23.9,61,16.1,0.13,0,0
IA5131,MAQUOKETA-2-W,2024-06-01,153,31,82,27.8,60,15.6,0.16,,
IA0214,ANAMOSA 3 SSW,2024-06-01,153,27.5,78,25.6,57,13.9,0.08,0,0
IA3584,HAMPTON-2-NW,2024-06-01,153,29,78,25.6,60,15.6,0.16,0,0
IA8755,WAUKON,2024-06-01,153,25,77,25,53,11.7,0,0,0
IA4142,IOWA-FALLS,2024-06-01,153,29.5,79,26.1,60,15.6,0.15,0,0
IA3517,GUTTENBERG-L-AND-D-10,2024-06-01,153,27.5,78,25.6,57,13.9,0.0001,0,0
IA0608,BELLEVUE-L-AND-D-12,2024-06-01,153,21.5,74,23.3,49,9.4,0.1,0,0
IA5198,MARSHALLTOWN,2024-06-01,153,30.5,79,26.1,62,16.7,0,0,0
IA2724,Estherville 4E,2024-06-01,153,24,70,21.1,58,14.4,1.36,0,0
IA7708,SIOUX-CITY-WSO-AP,2024-06-01,153,26.5,78,25.6,55,12.8,0.0001,0,0
IA2603,Elkader 6SSW (Osborn),2024-06-01,153,27.5,79,26.1,56,13.3,0.0001,0,0
IA2367,Dubuque Airport,2024-06-02,154,24.5,74,23.3,55,12.8,0,0,0
IAC002,Iowa - North Central Climate Division,2024-06-02,154,25.5,76,24.4,55,12.8,0.01,0,0
IA2299,Donnellson,2024-06-02,154,23.5,72,22.2,55,12.8,0.07,0,0
IA3487,GRUNDY-CENTER,2024-06-02,154,26,77,25,55,12.8,0,0,0
IA8706,WATERLOO,2024-06-02,154,27.5,79,26.1,56,13.3,0,0,0
IA4705,Le Claire L&D 14,2024-06-02,154,22,66,18.9,58,14.4,0.1,,
IATSUX,Sioux City Area,2024-06-02,154,31,81,27.2,61,16.1,0.28,0,0
IA4106,IOWA CITY MUNICIPAL AP,2024-06-02,154,25.5,77,25,54,12.2,0,,
IAC005,Iowa - Central Climate Division,2024-06-02,154,28,78,25.6,58,14.4,0.01,0,0
IA6800,PRIMGHAR,2024-06-02,154,28.5,76,24.4,61,16.1,0,0,0
IA4963,LOWDEN,2024-06-02,154,26.5,78,25.6,55,12.8,0,0,0
IA7702,SIOUX CITY ANG,2024-06-02,154,26,77,25,55,12.8,0.17,0,0
IA8296,TOLEDO,2024-06-02,154,26.5,75,23.9,58,14.4,0.0001,0,0
IA2171,DENISON,2024-06-02,154,31,81,27.2,61,16.1,0,0,0
IA1442,CHEROKEE,2024-06-02,154,25,76,24.4,54,12.2,0.05,0,0
IATOEL,Oelwein Area,2024-06-02,154,24.5,73,22.8,56,13.3,0.01,0,0
IA9132,WINTERSET,2024-06-02,154,28,81,27.2,55,12.8,0,0,0
IA1731,COLUMBUS JUNCT 2 SSW,2024-06-02,154,22,69,20.6,55,12.8,0.05,0,0
IA0149,Allerton,2024-06-02,154,28.5,77,25,60,15.6,0,0,0
IATSPW,Spencer Area,2024-06-02,154,29,81,27.2,57,13.9,0.0001,0,0
IA7147,ROCK-RAPIDS,2024-06-02,154,28,77,25,59,15,0,0,0
IA6766,Postville,2024-06-02,154,23,75,23.9,51,10.6,0,0,0
IA6103,NORTHWOOD,2024-06-02,154,21.5,71,21.7,52,11.1,0.28,0,0
IA1354,CENTERVILLE,2024-06-02,154,27,77,25,57,13.9,0,0,0
IA5844,MUSCATINE 2N,2024-06-02,154,20,66,18.9,54,12.2,0.78,0,0
IA4587,LAMONI,2024-06-02,154,31,80,26.7,62,16.7,0,0,0
IAD001,Iowa Drought Region 1 - Northwest,2024-06-02,154,27,76,24.4,58,14.4,0.07,0,0
IA8568,VINTON,2024-06-02,154,24,73,22.8,55,12.8,0.02,0,0
IA1314,Cedar Rapids Airport,2024-06-02,154,25,77,25,53,11.7,0,,
IAC006,Iowa - East Central Climate Division,2024-06-02,154,22,69,20.6,55,12.8,0.47,0,0
IA2209,DES MOINES WSFO-JOHNSTON,2024-06-02,154,31.5,81,27.2,62,16.7,0,0,0
IA2977,FOREST-CITY,2024-06-02,154,21,72,22.2,50,10,0,0,0
IA1635,CLINTON-1,2024-06-02,154,28,77,25,59,15,0,0,0
IA7678,SIGOURNEY,2024-06-02,154,27.5,78,25.6,57,13.9,0.06,0,0
IA1833,CORNING,2024-06-02,154,29.5,79,26.1,60,15.6,0,0,0
IA1060,BURLINGTON,2024-06-02,154,22.5,70,21.1,55,12.8,0,0,0
IA6151,OAKLAND-2-E,2024-06-02,154,29,78,25.6,60,15.6,0.11,0,0
IA7859,SPIRIT LAKE,2024-06-02,154,27,75,23.9,59,15,0,0,0
IA6305,OSAGE,2024-06-02,154,23.5,74,23.3,53,11.7,0.05,0,0
IA0203,AMES 5 SE,2024-06-02,154,29.5,79,26.1,60,15.6,0.08,0,0
IA0512,BATTLE CREEK 3NE,2024-06-02,154,26.5,76,24.4,57,13.9,0.5,0,0
IA1063,Burlington Airport,2024-06-02,154,27,79,26.1,55,12.8,0,,
IA2689,Emmetsburg,2024-06-02,154,28,80,26.7,56,13.3,0,0,0
IA4101,Iowa City,2024-06-02,154,22,71,21.7,53,11.7,0.51,0,0
IA1962,Creston,2024-06-02,154,31.5,82,27.8,61,16.1,0,,
IA4389,KEOSAUQUA,2024-06-02,154,24,73,22.8,55,12.8,0.02,0,0
IA3438,GREENFIELD,2024-06-02,154,29,81,27.2,57,13.9,0,0,0
IAC003,Iowa - Northeast Climate Division,2024-06-02,154,22.5,71,21.7,54,12.2,0.21,0,0
IA0133,ALGONA,2024-06-02,154,26.5,77,25,56,13.3,0,0,0
IAD002,Iowa Drought Region 2 - Northcentral,2024-06-02,154,27,77,25,57,13.9,0.01,0,0
IA1319,CEDAR-RAPIDS-1,2024-06-02,154,25.5,78,25.6,53,11.7,0,0,0
IA5769,MOUNT-AYR,2024-06-02,154,29.5,81,27.2,58,14.4,0,0,0
IA7708,SIOUX-CITY-WSO-AP,2024-06-02,154,31,81,27.2,61,16.1,0.28,0,0
IA2864,FAYETTE,2024-06-02,154,20.5,70,21.1,51,10.6,0,0,0
IAC008,Iowa - South Central Climate Division,2024-06-02,154,30,80,26.7,60,15.6,0,0,0
IA6327,OSKALOOSA,2024-06-02,154,28,78,25.6,58,14.4,0,,
IA3584,HAMPTON-2-NW,2024-06-02,154,26.5,79,26.1,54,12.2,0,0,0
IA8688,WASHINGTON,2024-06-02,154,21.5,70,21.1,53,11.7,0.08,0,0
IATIDA,Ida Grove Area,2024-06-02,154,28.5,78,25.6,59,15,0.07,,
IAKSPW,Spencer Airport,2024-06-02,154,29,81,27.2,57,13.9,0.0001,0,0
IATMCW,Mason City Area,2024-06-02,154,26,80,26.7,52,11.1,0,0,0
IA0364,ATLANTIC-1-NE,2024-06-02,154,28.5,80,26.7,57,13.9,0,0,0
IA4142,IOWA-FALLS,2024-06-02,154,27.5,78,25.6,57,13.9,0,0,0
IA3517,GUTTENBERG-L-AND-D-10,2024-06-02,154,21,66,18.9,56,13.3,0.79,0,0
IATCID,Cedar Rapids Area,2024-06-02,154,25,77,25,53,11.7,0,,
IATDBQ,Dubuque Area,2024-06-02,154,24.5,74,23.3,55,12.8,0,0,0
IATALO,Waterloo Area,2024-06-02,154,27.5,79,26.1,56,13.3,0,0,0
IA7979,STORM-LAKE-2-E,2024-06-02,154,25.5,72,22.2,59,15,0,0,0
IAC001,Iowa - Northwest Climate Division,2024-06-02,154,27,76,24.4,58,14.4,0.02,0,0
IA3007,Fort Madison,2024-06-02,154,27,78,25.6,56,13.3,0,0,0
IA0214,ANAMOSA 3 SSW,2024-06-02,154,20.5,70,21.1,51,10.6,0.93,0,0
IA7161,ROCKWELL-CITY,2024-06-02,154,0,,,,,,,
IA4585,Lamoni,2024-06-02,154,32.5,82,27.8,63,17.2,0,0,0
IA8755,WAUKON,2024-06-02,154,21.5,67,19.4,56,13.3,0,0,0
IA2725,ESTHERVILLE MUNICIPAL AP,2024-06-02,154,27.5,79,26.1,56,13.3,0.01,0,0
IA5493,Milford,2024-06-02,154,27.5,79,26.1,56,13.3,0,0,0
IA2110,DECORAH-2-N,2024-06-02,154,26,80,26.7,52,11.1,0,0,0
IA8806,WEBSTER-CITY,2024-06-02,154,26.5,78,25.6,55,12.8,0,0,0
IA7726,SIOUX-RAPIDS,2024-06-02,154,24,75,23.9,53,11.7,0.02,0,0
IA6910,RATHBUN DAM,2024-06-02,154,27.5,76,24.4,59,15,0,0,0
IA5123,MAPLETON NO. 2,2024-06-02,154,27.5,77,25,58,14.4,0,0,0
IA9067,WILLIAMSBURG,2024-06-02,154,26.5,76,24.4,57,13.9,0.2,0,0
IA0807,Boone,2024-06-02,154,27.5,80,26.7,55,12.8,0,0,0
IA6199,OELWEIN 1E,2024-06-02,154,24.5,73,22.8,56,13.3,0.01,0,0
IA6940,RED-OAK,2024-06-02,154,30,80,26.7,60,15.6,0.43,0,0
IA5086,MANCHESTER-2,2024-06-02,154,21,69,20.6,53,11.7,0.45,0,0
IA6389,Ottumwa,2024-06-02,154,28,79,26.1,57,13.9,0,0,0
IA8026,SWEA CITY 4 W,2024-06-02,154,25.5,76,24.4,55,12.8,0,,
IA3509,GUTHRIE-CENTER,2024-06-02,154,26.5,78,25.6,55,12.8,0,0,0
IA4381,KEOKUK LOCK DAM 19,2024-06-02,154,24.5,70,21.1,59,15,0.08,0,0
IA0157,ALLISON,2024-06-02,154,28.5,78,25.6,59,15,0,0,0
IA7664,SIBLEY-5-NNE,2024-06-02,154,27,76,24.4,58,14.4,0,0,0
IA7386,SANBORN,2024-06-02,154,27,74,23.3,60,15.6,0,0,0
IA7312,SAC-CITY,2024-06-02,154,25.5,75,23.9,56,13.3,0.02,0,0
IA0200,AMES-8-WSW,2024-06-02,154,31,82,27.8,60,15.6,0,0,0
IA3473,GRINNELL-3-SW,2024-06-02,154,26,76,24.4,56,13.3,0,0,0
IA5198,MARSHALLTOWN,2024-06-02,154,28,77,25,59,15,0,0,0
IAC009,Iowa - Southeast Climate Division,2024-06-02,154,24.5,72,22.2,57,13.9,0.1,0,0
IA7892,STANLEY,2024-06-02,154,20.5,71,21.7,50,10,0,0,0
IA2724,Estherville 4E,2024-06-02,154,25,75,23.9,55,12.8,0,0,0
IA2070,DAVENPORT WFO,2024-06-02,154,26,78,25.6,54,12.2,0.0001,0,0
IA4894,LOGAN,2024-06-02,154,28.5,77,25,60,15.6,0.04,0,0
IA6566,PERRY,2024-06-02,154,29,80,26.7,58,14.4,0,0,0
IAD005,Iowa Drought Region 5 - Southeast,2024-06-02,154,27,76,24.4,58,14.4,0.05,0,0
IA2789,FAIRFIELD,2024-06-02,154,23,71,21.7,55,12.8,0.35,0,0
IA5199,MARSHALLTOWN MUNICIPAL AP,2024-06-02,154,29.5,82,27.8,57,13.9,0,0,0
IA7700,SIOUX CENTER 2 SE,2024-06-02,154,28,77,25,59,15,0.0001,0,0
IA0385,AUDUBON,2024-06-02,154,24.5,75,23.9,54,12.2,0.0001,0,0
IA2999,FORT-DODGE,2024-06-02,154,26,76,24.4,56,13.3,0.0001,0,0
IA2603,Elkader 6SSW (Osborn),2024-06-02,154,20.5,69,20.6,52,11.1,0.13,0,0
IA5131,MAQUOKETA-2-W,2024-06-02,154,19.5,65,18.3,54,12.2,0.52,,
IA5235,MASON CITY MUNICIPAL AP,2024-06-02,154,26,80,26.7,52,11.1,0,0,0
IA5992,NEWTON,2024-06-02,154,29,79,26.1,59,15,0,,
IA5952,NEW-HAMPTON,2024-06-02,154,23.5,73,22.8,54,12.2,0.02,0,0
IAD003,Iowa Drought Region 3 - Northeast,2024-06-02,154,23,71,21.7,55,12.8,0.29,0,0
IA6392,OTTUMWA #1,2024-06-02,154,0,,,,,0.02,0,0
IA0536,BEACONSFIELD,2024-06-02,154,28.5,78,25.6,59,15,0,,
IA7613,SHENANDOAH-1-NE,2024-06-02,154,30,80,26.7,60,15.6,0,0,0
IA1402,CHARLES-CITY,2024-06-02,154,25.5,76,24.4,55,12.8,0.03,0,0
IAD004,Iowa Drought Region 4 - Southwest,2024-06-02,154,29.5,79,26.1,60,15.6,0.06,0,0
IA4735,Le Mars,2024-06-02,154,27,74,23.3,60,15.6,0.06,0,0
IA0000,Iowa Average,2024-06-02,154,26,75,23.9,57,13.9,0.1,0,0
IA0197,AMES MUNICIPAL AP,2024-06-02,154,30,81,27.2,59,15,0,0,0
IA2364,DUBUQUE-LOCK-AND-DAM,2024-06-02,154,23,66,18.9,60,15.6,1.12,0,0
IA3910,HOLSTEIN 5 NNW,2024-06-02,154,25.5,73,22.8,58,14.4,0.16,0,0
IA1394,CHARITON,2024-06-02,154,26.5,77,25,56,13.3,0,0,0
IA6719,POCAHONTAS,2024-06-02,154,27,77,25,57,13.9,0.01,0,0
IA1533,CLARINDA,2024-06-02,154,30,82,27.8,58,14.4,0,0,0
IA0608,BELLEVUE-L-AND-D-12,2024-06-02,154,18,64,17.8,52,11.1,0.67,0,0
IATAME,Ames Area,2024-06-02,154,30,81,27.2,59,15,0,,
IA4228,JEFFERSON,2024-06-02,154,26.5,76,24.4,57,13.9,0,0,0
IA2203,Des Moines Airport,2024-06-02,154,33,83,28.3,63,17.2,0,0,0
IA7844,Spencer,2024-06-02,154,27,80,26.7,54,12.2,0,0,0
IATDSM,Des Moines Area,2024-06-02,154,33,83,28.3,63,17.2,0,0,0
IA5837,MUSCATINE,2024-06-02,154,21.5,68,20,55,12.8,0.72,0,0
IAC007,Iowa - Southwest Climate Division,2024-06-02,154,30,80,26.7,60,15.6,0.06,0,0
IA5796,MOUNT-PLEASANT,2024-06-02,154,22,70,21.1,54,12.2,0.08,,
IA5230,Mason City,2024-06-02,154,25.5,76,24.4,55,12.8,0,0,0
IAC004,Iowa - West Central Climate Division,2024-06-02,154,27.5,77,25,58,14.4,0.06,0,0
IA6316,OSCEOLA-3-WSW,2024-06-02,154,31.5,82,27.8,61,16.1,0,0,0
IA0600,BELLE-PLAINE,2024-06-02,154,29,80,26.7,58,14.4,0.0001,0,0
IA4874,LITTLE SIOUX 2NW,2024-06-02,154,29,78,25.6,60,15.6,0.12,0,0
IA1233,CARROLL-2-SSW,2024-06-02,154,26.5,76,24.4,57,13.9,0,0,0
IA1257,CASCADE,2024-06-02,154,21,67,19.4,55,12.8,0.76,0,0
IA4705,Le Claire L&D 14,2024-06-03,155,28,78,25.6,58,14.4,0,,
IA1354,CENTERVILLE,2024-06-03,155,32.5,81,27.2,64,17.8,0,0,0
IA6327,OSKALOOSA,2024-06-03,155,29,80,26.7,58,14.4,0.02,0,0
IA0385,AUDUBON,2024-06-03,155,30,80,26.7,60,15.6,0.14,0,0
IA4585,Lamoni,2024-06-03,155,33,83,28.3,63,17.2,0,0,0
IA5952,NEW-HAMPTON,2024-06-03,155,26.5,77,25,56,13.3,0,0,0
IA1060,BURLINGTON,2024-06-03,155,29.5,80,26.7,59,15,0,0,0
IATAME,Ames Area,2024-06-03,155,29.5,79,26.1,60,15.6,0,,
IAD002,Iowa Drought Region 2 - Northcentral,2024-06-03,155,30.5,80,26.7,61,16.1,0.19,0,0
IA2789,FAIRFIELD,2024-06-03,155,31.5,78,25.6,65,18.3,0,0,0
IA1233,CARROLL-2-SSW,2024-06-03,155,32,83,28.3,61,16.1,0.07,0,0
IATOEL,Oelwein Area,2024-06-03,155,26.5,77,25,56,13.3,0,0,0
IA2203,Des Moines Airport,2024-06-03,155,38.5,88,31.1,71,21.7,0,0,0
IA4106,IOWA CITY MUNICIPAL AP,2024-06-03,155,35,88,31.1,64,17.8,0,,
IA4228,JEFFERSON,2024-06-03,155,31,81,27.2,61,16.1,0.04,0,0
IA3584,HAMPTON-2-NW,2024-06-03,155,32.5,79,26.1,66,18.9,0.02,0,0
IAC009,Iowa - Southeast Climate Division,2024-06-03,155,30.5,80,26.7,61,16.1,0,0,0
IA0200,AMES-8-WSW,2024-06-03,155,37,88,31.1,68,20,0,0,0
IA1402,CHARLES-CITY,2024-06-03,155,36,86,30,66,18.9,0,0,0
IA0157,ALLISON,2024-06-03,155,36,88,31.1,66,18.9,0,0,0
IAC001,Iowa - Northwest Climate Division,2024-06-03,155,31,80,26.7,62,16.7,0.48,0,0
IAKSPW,Spencer Airport,2024-06-03,155,36,87,30.6,66,18.9,0.39,0,0
IATSPW,Spencer Area,2024-06-03,155,36,87,30.6,66,18.9,0.39,0,0
IA6940,RED-OAK,2024-06-03,155,33,82,27.8,64,17.8,0,0,0
IA2299,Donnellson,2024-06-03,155,30,79,26.1,61,16.1,0,0,0
IAD003,Iowa Drought Region 3 - Northeast,2024-06-03,155,27.5,77,25,58,14.4,0.01,0,0
IA0536,BEACONSFIELD,2024-06-03,155,34,81,27.2,67,19.4,0,,
IA3473,GRINNELL-3-SW,2024-06-03,155,33,80,26.7,66,18.9,0,0,0
IAC007,Iowa - Southwest Climate Division,2024-06-03,155,32.5,82,27.8,63,17.2,0.14,0,0
IA5230,Mason City,2024-06-03,155,26.5,78,25.6,55,12.8,0.03,0,0
IA2999,FORT-DODGE,2024-06-03,155,27.5,78,25.6,57,13.9,0.0001,0,0
IA8806,WEBSTER-CITY,2024-06-03,155,28,79,26.1,57,13.9,0.0001,0,0
IA4142,IOWA-FALLS,2024-06-03,155,31,79,26.1,63,17.2,0.0001,0,0
IAC008,Iowa - South Central Climate Division,2024-06-03,155,32,81,27.2,63,17.2,0.01,0,0
IA5198,MARSHALLTOWN,2024-06-03,155,30.5,79,26.1,62,16.7,0,0,0
IA0807,Boone,2024-06-03,155,28,81,27.2,55,12.8,0.02,0,0
IA8688,WASHINGTON,2024-06-03,155,27.5,77,25,58,14.4,0,0,0
IA4101,Iowa City,2024-06-03,155,26,77,25,55,12.8,0,0,0
IA5837,MUSCATINE,2024-06-03,155,27.5,79,26.1,56,13.3,0,0,0
IA1063,Burlington Airport,2024-06-03,155,35.5,87,30.6,65,18.3,0,,
IA2724,Estherville 4E,2024-06-03,155,27,78,25.6,56,13.3,2.1,0,0
IA7613,SHENANDOAH-1-NE,2024-06-03,155,33,82,27.8,64,17.8,0,0,0
IA0133,ALGONA,2024-06-03,155,28,79,26.1,57,13.9,0.16,0,0
