program,year,period,week_ending,geo_level,state,state_ansi,watershed_code,commodity,data_item,domain,domain_category,value,cv_(%)
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,6.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19132.0,87.3
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,2852.0,87.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,5.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3.0,77.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11014.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3.0,77.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,2664.0,88.0
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3.0,77.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,2664.0,88.0
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALENDULA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,59.0,26.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1024289.0,66.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,34732.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,1731.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,47.0,32.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,437874.0,74.0
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,31756.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,58.0,26.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,551683.0,63.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,120777.0,63.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,6.0,41.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,57.0,27.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,49.0,23.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,493502.0,31.3
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,40.0,28.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,9044.0,37.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,49.0,23.2
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,268355.0,40.4
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,50484.0,30.8
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4.0,85.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,48.0,23.5
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,13.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,530787.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",TOTAL,NOT SPECIFIED,22712.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,12.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,283328.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,70293.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2.0,94.9
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,12.0,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,63.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62300.0,63.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,63.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62300.0,63.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,7090.0,65.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,63.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS, GE 5 INCHES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62300.0,63.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,7090.0,65.7
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, RETAIL - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,63.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, RETAIL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7.0,63.6
CENSUS,2024,YEAR,,STATE,IOWA,19,0,"BEDDING PLANTS, ANNUAL","BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CANNA, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,,
